4.5922460096,1.625,0.5,0,0,0,2,2,0.5,2,1.625,0.5,2,1.1,0.5,5.6,2.15,0.5,5.6,1.625,0.5,5.6,1.1,0.5
4.4877459014,2.0808358883,0.5,0,0,0.1745329252,1.8697638667,2,0.5,2,1.6421791647,0.5,2,1.2613941852,0.5,5.6,2.8100552665,0.5,5.6,2.2769562952,0.5,5.6,1.743857324,0.5
4.3076568928,2.534215619,0.5,0,0,0.3490658504,1.7434848925,2,0.5,2,1.6942971991,0.5,2,1.2952305344,0.5,5.6,3.563283373,0.5,5.6,3.0045900424,0.5,5.6,2.4458967119,0.5
4.0574508972,2.9713634784,0.5,0,0,0.5235987756,1.625,2,0.5,2,1.7834936491,0.5,2,1.3504809472,0.5,5.6,4.4681724008,0.5,5.6,3.8619546181,0.5,5.6,3.2557368355,0.5
3.7447302973,3.3789969501,0.5,0,0,0.6981317008,1.5179092927,2,0.5,2,1.9149944012,0.5,2,1.4254666677,0.5,5.265024294,5.6,0.5,5.6,4.9357530734,0.5,5.6,4.2504142465,0.5
3.3789969501,3.7447302973,0.5,0,0,0.872664626,1.4254666677,2,0.5,1.9149944012,2,0.5,2,1.5179092927,0.5,4.2504142465,5.6,0.5,4.9357530734,5.6,0.5,5.6,5.265024294,0.5
2.9713634784,4.0574508972,0.5,0,0,1.0471975512,1.3504809472,2,0.5,1.7834936491,2,0.5,2,1.625,0.5,3.2557368355,5.6,0.5,3.8619546181,5.6,0.5,4.4681724008,5.6,0.5
2.534215619,4.3076568928,0.5,0,0,1.2217304764,1.2952305344,2,0.5,1.6942971991,2,0.5,2,1.7434848925,0.5,2.4458967119,5.6,0.5,3.0045900424,5.6,0.5,3.563283373,5.6,0.5
2.0808358883,4.4877459014,0.5,0,0,1.3962634016,1.2613941852,2,0.5,1.6421791647,2,0.5,2,1.8697638667,0.5,1.743857324,5.6,0.5,2.2769562952,5.6,0.5,2.8100552665,5.6,0.5
1.625,4.5922460096,0.5,0,0,1.5707963268,1.1,2,0.5,1.625,2,0.5,2,2,0.5,1.1,5.6,0.5,1.625,5.6,0.5,2.15,5.6,0.5
